pce_id,community_names,plant__name,plant__utility__name,plant__utility__regulatory_status__name,plant__utility__certificate,plant__utility__utility_type__name,plant__utility__eia_operator_id,plant__pce_status__name,plant__intertied,plant__akeps_region__abbreviation,plant__akeps_region__name,plant__eia_plant_id,year,month,season,utility_acronym,intertied,residential_rate,pce_rate,pro_rata_rate,effective_rate,pce_eligible_residential_kwh,pce_eligible_commercial_kwh,pce_eligible_community_kwh,pce_eligible_total_kwh,disbursement,fuel_price,fuel_used_gal,fuel_cost,nonfuel_expenses,diesel_efficiency,diesel_kwh_generated,hydro_kwh_generated,other_1_kwh_type,other_1_kwh_generated,other_2_kwh_type,other_2_kwh_generated,purchased_from,kwh_purchased,powerhouse_consumption_kwh,peak_consumption_kw,residential_kwh_sold,commercial_kwh_sold,community_kwh_sold,government_kwh_sold,unbilled_kwh,sales_for_resale_kwh_sold,residential_customers,commercial_customers,community_customers,government_customers,unbilled_customers,other_customers,other_customers_description,notes,imputed_residential_rate,imputed_pce_rate,imputed_pro_rata_rate,imputed_effective_rate,imputed_fuel_price,imputed_fuel_used_gal,imputed_fuel_cost,imputed_nonfuel_expenses,imputed_diesel_efficiency,imputed_diesel_kwh_generated,imputed_hydro_kwh_generated,imputed_powerhouse_consumption_kwh,imputed_peak_consumption_kw,imputed_residential_kwh_sold,imputed_commercial_kwh_sold,imputed_community_kwh_sold,imputed_government_kwh_sold,imputed_unbilled_kwh,imputed_sales_for_resale_kwh_sold,imputed_residential_customers,imputed_commercial_customers,imputed_community_customers,imputed_government_customers,imputed_unbilled_customers,imputed_other_customers
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2001,7,summer,TDXC,0,,0.2222,0.2044,,85708,0,42375,128083,26180.17,1.68,20790,34927,58917.69,13.67,284160,,,0,,0,,0,6634,580,109036,91693,42375,17025,,,289,186,23,14,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2001,8,summer,TDXC,0,,0.2285,0.2102,,88662,0,44076,132738,27901.53,1.63,22091,36641.18,61514.01,13.43,296640,,,0,,0,,0,6634,580,111168,93575,44076,18403,,,292,179,23,14,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2001,9,summer,TDXC,0,,0.2285,0.2102,,88219,0,46774,134993,28375.53,1.65,22314,35773.44,74075,14.03,312960,,,0,,0,,0,6881,580,109836,98729,46774,17990,,,300,181,23,16,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2001,10,winter,TDXC,0,,0.2285,0.2102,,87004,0,45983,132987,27953.87,1.65,22135,36522.75,65786,13.4,296640,,,0,,0,,0,6671,580,114775,99674,45983,19663,,,302,185,23,16,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2001,11,winter,TDXC,0,,0.1923,0.1769,,88132,0,48281,136413,24131.46,1.53,22655,36680.89,64468.26,15.35,347840,,,0,,0,,0,6856,580,120839,112335,48281,23589,,,300,178,24,16,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2001,12,winter,TDXC,0,,0.1923,0.1769,,89228,0,51840,141068,24954.93,1.59,26944,42196.52,69610,13.31,358720,,,0,,0,,0,6856,580,131864,119039,51840,25493,,,288,175,24,16,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2002,1,winter,TDXC,0,,0.1923,0.1769,,91100,0,53035,144135,25497.48,1.52,24977,38879.1,65774,14.22,355200,,,0,,0,,0,6807,580,132238,112535,53035,21297,,,289,173,24,16,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2002,2,winter,TDXC,0,,0.1918,0.1534,,89407,0,53453,142860,21914.72,1.37,25093,37440,64216,13.81,346560,,,0,,0,,0,6521,580,127644,105233,53453,22811,,,286,163,23,16,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2002,3,winter,TDXC,0,,0.1918,0.1534,,82161,0,44590,126751,19443.6,1.44,20000,27549.4,58684.91,13.82,276480,,,0,,0,,0,5608,580,102465,86720,44590,17824,,,285,161,23,16,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2002,4,summer,TDXC,0,,0.1918,0.1534,,90268,0,53836,144104,22105.55,1.44,23948,33925.96,60738.4,14.35,343680,,,0,,0,,0,7683,560,127643,115907,53836,24279,,,298,165,23,16,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2002,5,summer,TDXC,0,,0.1878,0.1502,,82628,0,41409,124037,18630.36,1.49,19809,28813.41,62307.02,13.67,270720,,,0,,0,,0,5974,560,99457,82311,41409,17368,,,293,165,23,16,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2002,6,summer,TDXC,0,0.3358,0.1878,0.1239,0.2119,87608,0,42848,130456,16163.5,1.49,20191,30084.59,54439.56,14.07,284160,,,0,,0,,0,7884,550,113577,85553,42848,17801,,,293,165,23,16,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2002,7,summer,TDXC,0,0.3358,0.1878,0.1578,0.2119,83796,0,40041,123837,19541.48,1.44,20000,29800,60125.98,13.39,267840,,,0,,0,,0,5636,530,103673,79524,40041,19740,,,305,183,23,20,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2002,8,summer,TDXC,0,0.3358,0.1878,0.1578,0.2119,86631,0,41738,128369,20256.59,1.49,20000,29800,60864.59,14.35,287040,,,0,,0,,0,6690,550,112544,86250,41738,19956,,,300,181,23,20,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2002,9,summer,TDXC,0,0.3358,0.1915,0.1609,0.2119,84301,0,43604,127905,20579.91,1.49,21646,32252.54,74280.3,13.35,288960,,,0,,0,,0,6690,550,106023,95662,43604,17831,,,295,182,23,19,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2002,10,winter,TDXC,0,0.3358,0.1918,0.1534,0.2119,84075,0,45945,130020,20919.09,1.6,22027,33729.88,60864.59,13.55,298560,,,0,,0,,0,6690,550,106545,98335,45945,18743,,,297,187,23,20,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2002,11,winter,TDXC,0,0.3358,0.2021,0.1698,0.2119,87907,0,48584,136491,23176.17,1.6,23539,37662.4,61448.43,14.31,336960,,,0,,0,,0,7491,620,127491,116441,48584,21926,,,292,181,22,20,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2002,12,winter,TDXC,0,0.3358,0.2021,0.1698,0.2119,86117,0,47229,133346,22642.15,1.6,26414,42442.4,60594.36,12.67,334603,,,0,,0,,0,8200,680,124375,116068,47229,24306,,,288,178,22,20,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2003,1,winter,TDXC,0,0.349,0.2021,0.1698,0.1792,88338,0,49122,137460,23340.71,1.6,24485,39176.64,56114.65,14.13,346075,,,0,,0,,0,4635,640,128202,107649,49122,22249,,,289,174,22,20,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2003,2,winter,TDXC,0,0.349,0.2119,0.178,0.1792,86822,0,48730,135552,24128.26,1.6,24485,39176.64,54530.31,12.63,309280,,,0,,0,,0,3410,600,120674,98538,48730,20633,,,287,172,22,20,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2003,3,winter,TDXC,0,0.3612,0.2119,0.1907,0.1705,84166,0,47600,131766,25127.78,1.85,20885,34034.3,62028.38,14.26,297850,,,0,,0,,0,5250,620,109716,94657,47600,21513,,,286,170,22,20,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2003,4,summer,TDXC,0,0.3612,0.2119,0.1907,0.1705,84909,0,46657,131566,25089.64,1.85,22553,40885.25,63866.96,13.84,312100,,,0,,0,,0,5250,560,110044,106458,46657,21903,,,292,172,22,20,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2003,5,summer,TDXC,0,0.3741,0.2246,0.2021,0.172,88267,0,46269,134536,27189.73,1.19,21347,39491.95,38395.8,13.62,290700,,,0,,0,,0,5974,550,114729,112367,46269,22818,,,299,177,22,20,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2003,6,summer,TDXC,0,0.3741,0.2246,0.2066,0.1675,90007,0,44368,134375,27761.93,1.75,21256,38395.8,65297.21,13.59,288800,,,0,,0,,0,6300,550,115612,94480,44368,18583,,,304,181,22,20,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2003,7,summer,TDXC,0,0.3762,0.2246,0.2066,0.1696,86323,0,42485,128808,26611.73,1.75,20055,35096.25,73580.77,13.44,269500,,,0,,0,,0,4000,500,109368,83882,42485,18215,,,305,176,22,20,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2003,8,summer,TDXC,0,0.3588,0.2246,0.2066,0.1522,90631,0,42857,133488,27578.62,1.75,20452,35791,73983.99,14.29,292300,,,0,,0,,0,5200,500,115630,95237,21447,39840,,,311,172,22,20,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2003,9,summer,TDXC,0,0.3588,0.2222,0.2044,0.1544,91062,0,45080,136142,27591.41,1.84,25957,45424.75,69495.74,12.84,333200,,,0,,0,,0,5100,620,119572,134281,45080,18457,,,313,171,22,20,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2003,10,winter,TDXC,0,0.3588,0.2154,0.1788,0.1544,85637,0,42334,127971,22233.9,1.84,25249,45786.61,53138.26,12.79,322900,,,0,,0,,0,6000,620,107692,129128,42334,17545,,,317,174,22,20,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2003,11,winter,TDXC,0,0.3393,0.2154,0.1788,0.1605,89270,0,47094,136364,23663.58,1.84,31728,58379.52,53029.14,11.81,374600,,,0,,0,,0,800,680,122326,158589,47094,25988,,,317,174,22,20,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2003,12,winter,TDXC,0,0.3533,0.2154,0.1788,0.1745,89028,0,45958,134986,23419.33,1.84,30019,55234.96,74851.88,12.7,381200,,,0,,0,,0,8000,705,122473,146644,45958,26073,,,306,169,22,22,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2004,1,winter,TDXC,0,0.3555,0.2168,0.1799,0.1756,89330,0,47295,136625,23866.58,1.84,22771,41898.64,53604.25,16.1,366700,,,0,,0,,0,7500,720,118521,136252,47295,21642,,,307,168,22,22,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2004,2,winter,TDXC,0,0.3527,0.2168,0.1799,0.1728,94068,0,52778,146846,25533.91,1.84,26437,48644.08,47185.2,14.2,375400,,,0,,0,,0,3000,700,144450,147639,52778,22791,,,308,165,22,22,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2004,3,winter,TDXC,0,0.3552,0.2168,0.1799,0.1753,88938,0,61209,150147,25658.94,1.94,24033,45719.22,62871.33,14.23,341954,,,0,,0,,0,6000,700,120196,144907,45209,18949,,,307,165,22,21,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2004,4,summer,TDXC,0,0.3449,0.2076,0.1557,0.1892,90415,0,33673,124088,18677.26,2.05,25354,50874.05,57901.96,13.98,354400,,,0,,0,,0,6000,700,124317,136551,49673,20424,,,299,164,24,21,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2004,5,summer,TDXC,0,0.3467,0.2076,0.1557,0.191,86737,0,45201,131938,19844.1,2.2,23424,48082.35,59356.84,13.72,321367,,,0,,0,,0,6200,620,112256,123399,45201,18929,,,310,171,22,21,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2004,6,summer,TDXC,0,0.3311,0.2076,0.1308,0.2003,88452,0,42343,130795,16501,2.2,23987,51647.7,105727.02,13.62,326600,,,0,,0,,0,6000,600,117491,115943,42343,19294,,,310,171,22,21,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2004,7,summer,TDXC,0,0.3311,0.2076,0.1682,0.1629,86230,0,39606,125836,20426.07,2.15,23539,44205.75,55398.23,13.34,314000,,,0,,0,,0,6000,6000,111367,107984,39606,16003,,,311,178,22,21,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2004,8,summer,TDXC,0,0.398,0.2597,0.2089,0.1891,92136,0,47629,139765,28345,2.2,23051,50026.65,56324.99,13.99,322400,,,0,,0,,0,6000,620,127215,118094,47629,19785,,,320,181,23,21,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2004,9,summer,TDXC,0,0.3841,0.2579,0.196,0.1881,90615,0,43748,134363,25609.09,2.2,23685,52107,44031.2,13.98,331200,,,0,,0,,0,6200,600,118436,121504,43748,18635,,,318,181,22,21,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2004,10,winter,TDXC,0,0.4165,0.2764,0.2101,0.2064,88752,0,40396,129148,26519.14,2.38,24390,54992.7,62725.38,13.87,338200,,,0,,0,,0,6500,600,113824,130656,40396,18652,,,319,191,22,22,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2004,11,winter,TDXC,0,0.4165,0.2764,0.2101,0.2064,91014,0,42810,133824,27578.57,2.38,26508,63089.04,57153.93,14.13,374600,,,0,,0,,0,6500,660,128161,150503,42810,24503,,,315,190,22,23,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2004,12,winter,TDXC,0,0.4169,0.2764,0.2101,0.2068,90757,0,39552,130309,26870.23,2.38,26674,63484.12,76976.28,14.18,378350,,,0,,0,,0,7000,700,133408,139042,39552,27961,,,278,163,20,20,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2005,1,winter,TDXC,0,0.4128,0.2764,0.2101,0.2027,93935,0,43993,137928,28405.63,2.38,26720,63593.6,45269.52,14.11,377000,,,0,,0,,0,6500,700,137295,138838,43993,27925,,,264,160,21,20,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2005,2,winter,TDXC,0,0.4136,0.2346,0.1525,0.2611,93926,0,47264,141190,20961.27,2.43,26720,63593.6,65269.9,13.67,365200,,,0,,0,,0,6500,700,136434,137850,47264,23318,,,264,160,21,20,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2005,3,winter,TDXC,0,0.3738,0.2346,0.1525,0.2213,90956,0,38929,129885,19332.21,2.51,24316,59873.74,67093.48,14.14,343850,,,0,,0,,0,6500,700,121746,129487,38929,34004,,,264,162,22,22,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
